simulation_id,max_drawdown_pct,max_drawdown_usdt,max_losing_streak,final_equity_usdt,final_net_pnl_usdt
8193,24.91290719,364.1,9,7239.12,6239.12
8194,22.5940824,373.61,10,7239.12,6239.12
8195,11.02408408,396.34,10,7239.12,6239.12
8196,11.27148592,382.5,11,7239.12,6239.12
8197,17.64218507,606.14,8,7239.12,6239.12
8198,26.37572592,383.78,8,7239.12,6239.12
8199,8.794644487,360.33,12,7239.12,6239.12
8200,12.67479249,453.52,11,7239.12,6239.12
8201,43.03177936,575.89,10,7239.12,6239.12
8202,34.09632504,373.44,9,7239.12,6239.12
8203,17.96241211,345.41,11,7239.12,6239.12
8204,12.10529367,312.57,11,7239.12,6239.12
8205,29.86948456,450.85,8,7239.12,6239.12
8206,9.494039022,384.55,11,7239.12,6239.12
8207,15.19458234,559.99,10,7239.12,6239.12
8208,12.339,534.19,8,7239.12,6239.12
8209,26.57455702,297.55,9,7239.12,6239.12
8210,25.85708011,400.34,8,7239.12,6239.12
8211,25.445,345.39,11,7239.12,6239.12
8212,47.82328103,518.72,12,7239.12,6239.12
8213,12.16934067,430.31,8,7239.12,6239.12
8214,14.33712972,375.34,8,7239.12,6239.12
8215,12.13625897,294.52,10,7239.12,6239.12
8216,18.037,478.44,16,7239.12,6239.12
8217,29.49309212,370.39,8,7239.12,6239.12
8218,10.87379339,392.81,9,7239.12,6239.12
8219,23.89493181,354.78,8,7239.12,6239.12
8220,15.26456699,412.04,9,7239.12,6239.12
8221,20.031,319.17,14,7239.12,6239.12
8222,12.82681006,618.69,9,7239.12,6239.12
8223,12.53638855,270.08,8,7239.12,6239.12
8224,11.90059566,322.01,9,7239.12,6239.12
8225,22.52794323,378.8,10,7239.12,6239.12
8226,29.88226008,516.71,9,7239.12,6239.12
8227,21.25331917,649.85,7,7239.12,6239.12
8228,18.71359877,451.84,10,7239.12,6239.12
8229,17.24657255,400.32,13,7239.12,6239.12
8230,15.01975371,454.69,7,7239.12,6239.12
8231,41.32414197,521.57,8,7239.12,6239.12
8232,24.76962772,405.78,10,7239.12,6239.12
8233,27.9030303,437.38,7,7239.12,6239.12
8234,20.21402886,468.26,14,7239.12,6239.12
8235,20.78854751,583.34,7,7239.12,6239.12
8236,13.92481955,525.25,14,7239.12,6239.12
8237,14.29952313,325.66,7,7239.12,6239.12
8238,32.02723642,576.66,8,7239.12,6239.12
8239,24.56866672,396.35,10,7239.12,6239.12
8240,22.26172421,451,11,7239.12,6239.12
8241,27.10252385,349.72,7,7239.12,6239.12
8242,19.96106884,454.64,8,7239.12,6239.12
8243,27.593,353.49,8,7239.12,6239.12
8244,25.34707192,327.91,8,7239.12,6239.12
8245,16.4884324,654.39,8,7239.12,6239.12
8246,24.20248982,566.26,9,7239.12,6239.12
8247,32.65351634,453.91,15,7239.12,6239.12
8248,14.02781909,468.43,9,7239.12,6239.12
8249,17.4231199,400.39,9,7239.12,6239.12
8250,15.70834219,290.41,7,7239.12,6239.12
8251,10.98111614,397,7,7239.12,6239.12
8252,21.58865867,325.4,9,7239.12,6239.12
8253,22.18395482,670.53,9,7239.12,6239.12
8254,17.38887761,685.4,15,7239.12,6239.12
8255,27.10414952,389.39,12,7239.12,6239.12
8256,15.31641281,585.95,8,7239.12,6239.12
8257,15.30721407,638.96,9,7239.12,6239.12
8258,7.602125756,489.51,9,7239.12,6239.12
8259,9.127654884,240.16,9,7239.12,6239.12
8260,19.6546212,357.28,10,7239.12,6239.12
8261,16.46792002,348.56,11,7239.12,6239.12
8262,12.94733548,455.06,7,7239.12,6239.12
8263,8.782277344,286.43,8,7239.12,6239.12
8264,36.77986627,710.69,13,7239.12,6239.12
8265,15.58596624,370.72,14,7239.12,6239.12
8266,10.83306168,593.34,7,7239.12,6239.12
8267,14.04226076,305.59,7,7239.12,6239.12
8268,21.77188836,633.71,12,7239.12,6239.12
8269,17.69275547,322.06,9,7239.12,6239.12
8270,15.62886252,354.05,8,7239.12,6239.12
8271,22.1911392,379.97,12,7239.12,6239.12
8272,15.42976829,429.96,13,7239.12,6239.12
8273,12.00195529,260.26,8,7239.12,6239.12
8274,24.79774136,581.45,19,7239.12,6239.12
8275,22.94039623,485.99,16,7239.12,6239.12
8276,28.69609103,662.52,7,7239.12,6239.12
8277,22.18066519,408.92,12,7239.12,6239.12
8278,15.97075292,273.25,8,7239.12,6239.12
8279,22.88629826,754.25,10,7239.12,6239.12
8280,16.52582222,493.78,11,7239.12,6239.12
8281,16.94435176,351.25,9,7239.12,6239.12
8282,33.73481606,525.72,13,7239.12,6239.12
8283,12.31267635,315.21,8,7239.12,6239.12
8284,27.963,353.49,8,7239.12,6239.12
8285,9.528606327,332.13,13,7239.12,6239.12
8286,19.33918472,385.37,8,7239.12,6239.12
8287,11.14115957,549.98,7,7239.12,6239.12
8288,15.65664835,484.88,9,7239.12,6239.12
8289,17.42623127,669.74,8,7239.12,6239.12
8290,11.98252185,608.24,10,7239.12,6239.12
8291,31.025,310.25,13,7239.12,6239.12
8292,9.780441609,302.68,10,7239.12,6239.12
8293,14.83057404,659.57,7,7239.12,6239.12
8294,14.29457529,295.08,8,7239.12,6239.12
8295,27.84713577,387,11,7239.12,6239.12
8296,13.35063875,510.2,11,7239.12,6239.12
8297,17.20244421,534.48,11,7239.12,6239.12
8298,19.36762409,438.46,10,7239.12,6239.12
8299,28.95978164,496.92,11,7239.12,6239.12
8300,56.924,569.24,7,7239.12,6239.12
8301,34.91858009,358.75,8,7239.12,6239.12
8302,19.39154335,400.44,11,7239.12,6239.12
8303,15.05068065,382.71,10,7239.12,6239.12
8304,15.65100047,525.39,11,7239.12,6239.12
8305,16.53856008,412.7,8,7239.12,6239.12
8306,20.71957846,411.35,10,7239.12,6239.12
8307,13.62151528,526.24,11,7239.12,6239.12
8308,18.09381024,549.12,12,7239.12,6239.12
8309,21.02051562,390.41,8,7239.12,6239.12
8310,33.49727217,373.92,9,7239.12,6239.12
8311,9.721716143,360.46,7,7239.12,6239.12
8312,17.68344918,344.73,7,7239.12,6239.12
8313,42.49,424.9,11,7239.12,6239.12
8314,37.35531222,537.98,9,7239.12,6239.12
8315,40.851,408.51,9,7239.12,6239.12
8316,14.62765457,679.4,16,7239.12,6239.12
8317,13.22781573,540.15,12,7239.12,6239.12
8318,14.77284917,489.88,10,7239.12,6239.12
8319,13.33404194,439.07,9,7239.12,6239.12
8320,23.46331402,437.21,8,7239.12,6239.12
8321,20.41255284,683.3,9,7239.12,6239.12
8322,22.82646044,445.1,9,7239.12,6239.12
8323,29.21498058,431.85,8,7239.12,6239.12
8324,14.26416758,636.01,9,7239.12,6239.12
8325,27.8255309,472.79,9,7239.12,6239.12
8326,22.8680512,480.97,14,7239.12,6239.12
8327,24.21675171,373.03,15,7239.12,6239.12
8328,40.21719593,805.47,13,7239.12,6239.12
8329,24.11756339,360.08,11,7239.12,6239.12
8330,17.98403904,813.74,10,7239.12,6239.12
8331,19.87306212,452.4,10,7239.12,6239.12
8332,8.743532746,529.78,13,7239.12,6239.12
8333,12.80967761,365.83,13,7239.12,6239.12
8334,14.45080109,302.05,9,7239.12,6239.12
8335,11.79817534,425.78,9,7239.12,6239.12
8336,20.52684548,642.48,8,7239.12,6239.12
8337,7.648038386,317.98,9,7239.12,6239.12
8338,14.68099738,404.41,12,7239.12,6239.12
8339,7.465992673,385.33,9,7239.12,6239.12
8340,22.88593227,515.35,8,7239.12,6239.12
8341,18.54962104,532.75,11,7239.12,6239.12
8342,39.7588429,758.64,13,7239.12,6239.12
8343,8.263728967,516.18,7,7239.12,6239.12
8344,17.78112649,439.44,8,7239.12,6239.12
8345,12.59529737,486.71,12,7239.12,6239.12
8346,48.47246377,668.92,9,7239.12,6239.12
8347,33.68856005,381.56,10,7239.12,6239.12
8348,10.33281567,466.17,8,7239.12,6239.12
8349,11.48592878,302.79,9,7239.12,6239.12
8350,12.68758904,542.16,10,7239.12,6239.12
8351,17.56854556,487.94,9,7239.12,6239.12
8352,11.07978919,377.71,8,7239.12,6239.12
8353,52.176,521.76,14,7239.12,6239.12
8354,16.04505357,584.77,9,7239.12,6239.12
8355,9.513782542,376.18,8,7239.12,6239.12
8356,20.74241667,620.77,14,7239.12,6239.12
8357,21.39239411,304.6,8,7239.12,6239.12
8358,32.16075587,438.44,9,7239.12,6239.12
8359,40.52915313,530.02,10,7239.12,6239.12
8360,10.65866991,573.31,12,7239.12,6239.12
8361,15.93703669,526.83,10,7239.12,6239.12
8362,15.657101,504.41,8,7239.12,6239.12
8363,26.85043078,318.14,11,7239.12,6239.12
8364,15.5776392,416.88,9,7239.12,6239.12
8365,14.91483597,358.23,14,7239.12,6239.12
8366,15.55513452,440.81,9,7239.12,6239.12
8367,14.24875176,377.11,12,7239.12,6239.12
8368,20.89255634,324.24,9,7239.12,6239.12
8369,37.568,375.68,10,7239.12,6239.12
8370,16.04187804,366.82,8,7239.12,6239.12
8371,23.92906144,659.26,11,7239.12,6239.12
8372,18.24276589,315.7,13,7239.12,6239.12
8373,24.71515846,824.08,8,7239.12,6239.12
8374,24.29897525,352.6,12,7239.12,6239.12
8375,15.65022213,537.8,9,7239.12,6239.12
8376,20.699,278.18,9,7239.12,6239.12
8377,21.06234748,666.32,8,7239.12,6239.12
8378,21.31534216,404.4,10,7239.12,6239.12
8379,15.313,301.81,9,7239.12,6239.12
8380,13.5035768,399.94,9,7239.12,6239.12
8381,10.06572825,576.72,10,7239.12,6239.12
8382,8.932794534,331.23,15,7239.12,6239.12
8383,13.55467725,320.3,10,7239.12,6239.12
8384,20.53276116,480.84,9,7239.12,6239.12
8385,7.837016271,421.01,8,7239.12,6239.12
8386,8.539101068,488.11,9,7239.12,6239.12
8387,52.19937433,547.3,14,7239.12,6239.12
8388,25.36733804,977.85,11,7239.12,6239.12
8389,9.297354256,457.96,8,7239.12,6239.12
8390,27.601,358.21,9,7239.12,6239.12
8391,11.78230107,335.21,8,7239.12,6239.12
8392,21.59167704,488.75,9,7239.12,6239.12
8393,26.57007207,810.35,16,7239.12,6239.12
8394,6.225130179,288.95,10,7239.12,6239.12
8395,10.16905842,467.85,9,7239.12,6239.12
8396,10.97790203,494.37,7,7239.12,6239.12
8397,26.25451228,498.83,12,7239.12,6239.12
8398,8.771870384,410.17,10,7239.12,6239.12
8399,31.64570498,384.72,9,7239.12,6239.12
8400,13.67225538,640.82,9,7239.12,6239.12
8401,21.65759441,452.57,11,7239.12,6239.12
8402,15.44629946,270.25,9,7239.12,6239.12
8403,17.68876128,356.7,10,7239.12,6239.12
8404,12.1346842,424.45,11,7239.12,6239.12
8405,12.39708923,438.34,7,7239.12,6239.12
8406,11.67706511,309.32,14,7239.12,6239.12
8407,13.30572494,577.37,10,7239.12,6239.12
8408,12.30143896,295.22,10,7239.12,6239.12
8409,39.09971993,571.24,9,7239.12,6239.12
8410,26.60732608,399.36,9,7239.12,6239.12
8411,27.28480407,544.28,10,7239.12,6239.12
8412,16.26683691,405.56,13,7239.12,6239.12
8413,17.17238432,324.39,9,7239.12,6239.12
8414,17.99188356,538.22,7,7239.12,6239.12
8415,41.41698165,449.25,8,7239.12,6239.12
8416,26.459,463.11,8,7239.12,6239.12
8417,17.11835589,414.83,10,7239.12,6239.12
8418,15.79635901,531.29,8,7239.12,6239.12
8419,16.55646424,506.28,9,7239.12,6239.12
8420,19.48319954,309.41,14,7239.12,6239.12
8421,17.39867173,331.16,9,7239.12,6239.12
8422,8.531564501,357.28,8,7239.12,6239.12
8423,57.9679958,640.1,10,7239.12,6239.12
8424,22.2766676,416.08,10,7239.12,6239.12
8425,36.4006918,555.86,13,7239.12,6239.12
8426,11.7343738,425.38,11,7239.12,6239.12
8427,10.33487841,472.46,8,7239.12,6239.12
8428,10.98306943,460.91,9,7239.12,6239.12
8429,14.65168043,377.96,9,7239.12,6239.12
8430,10.72981011,424.86,10,7239.12,6239.12
8431,32.45982695,551.46,7,7239.12,6239.12
8432,10.38742099,327.23,8,7239.12,6239.12
8433,15.19421471,363.97,8,7239.12,6239.12
8434,18.34307587,290.89,9,7239.12,6239.12
8435,40.2081101,480.31,9,7239.12,6239.12
8436,11.72456643,417.63,10,7239.12,6239.12
8437,8.992715757,383.29,9,7239.12,6239.12
8438,19.58840362,451.95,10,7239.12,6239.12
8439,14.633,388.29,8,7239.12,6239.12
8440,14.59066029,442.57,10,7239.12,6239.12
8441,27.42227766,582.6,8,7239.12,6239.12
8442,15.90318822,364.83,9,7239.12,6239.12
8443,28.6831916,381.2,12,7239.12,6239.12
8444,23.70252093,418.67,8,7239.12,6239.12
8445,15.63222806,403.5,8,7239.12,6239.12
8446,15.97958337,482.33,8,7239.12,6239.12
8447,41.70064426,606.49,9,7239.12,6239.12
8448,7.905800265,476.33,8,7239.12,6239.12
8449,19.87034095,398.77,11,7239.12,6239.12
8450,11.42794226,354.17,12,7239.12,6239.12
8451,22.31456332,398.46,12,7239.12,6239.12
8452,15.72826064,668.13,12,7239.12,6239.12
8453,16.36039495,401.27,12,7239.12,6239.12
8454,13.78396792,580.64,9,7239.12,6239.12
8455,14.28029275,515.51,11,7239.12,6239.12
8456,20.54848567,732.66,12,7239.12,6239.12
8457,11.11984248,430.4,11,7239.12,6239.12
8458,10.016,503.11,12,7239.12,6239.12
8459,48.56971944,495.28,13,7239.12,6239.12
8460,29.24465589,365.14,9,7239.12,6239.12
8461,16.17902578,296.73,8,7239.12,6239.12
8462,25.32455047,355.62,9,7239.12,6239.12
8463,12.70432802,292.59,9,7239.12,6239.12
8464,20.043,335.23,18,7239.12,6239.12
8465,19.10615285,470.27,12,7239.12,6239.12
8466,14.24444336,756.36,8,7239.12,6239.12
8467,13.96638341,350.06,7,7239.12,6239.12
8468,18.24836402,359.73,10,7239.12,6239.12
8469,18.44153784,283.67,11,7239.12,6239.12
8470,10.01508058,508.04,11,7239.12,6239.12
8471,8.686456189,450.82,8,7239.12,6239.12
8472,18.15003356,305.18,11,7239.12,6239.12
8473,40.28519133,420.38,12,7239.12,6239.12
8474,10.99581877,394.76,16,7239.12,6239.12
8475,21.055,359.9,11,7239.12,6239.12
8476,17.60418988,402.26,7,7239.12,6239.12
8477,22.01817269,543.11,9,7239.12,6239.12
8478,23.61940359,583.9,10,7239.12,6239.12
8479,18.28735594,475.21,9,7239.12,6239.12
8480,20.56314776,493.24,8,7239.12,6239.12
8481,29.85968452,395.58,14,7239.12,6239.12
8482,19.2559093,321.68,12,7239.12,6239.12
8483,18.43149286,438.57,9,7239.12,6239.12
8484,11.96118664,229.53,9,7239.12,6239.12
8485,13.97093686,411.94,12,7239.12,6239.12
8486,17.386,393.65,9,7239.12,6239.12
8487,12.75454158,555.49,9,7239.12,6239.12
8488,21.3478287,471.35,13,7239.12,6239.12
8489,20.52005497,465.99,7,7239.12,6239.12
8490,19.33201809,421.32,10,7239.12,6239.12
8491,20.82308723,964.15,9,7239.12,6239.12
8492,7.804329204,371.13,10,7239.12,6239.12
8493,25.75424988,537.31,10,7239.12,6239.12
8494,58.65585851,596.97,7,7239.12,6239.12
8495,19.5809178,400.65,6,7239.12,6239.12
8496,15.15334894,518.34,11,7239.12,6239.12
8497,34.9395712,517.79,9,7239.12,6239.12
8498,11.2649087,571.48,6,7239.12,6239.12
8499,25.05916093,405.54,8,7239.12,6239.12
8500,17.60574621,337.8,9,7239.12,6239.12
8501,30.27506442,355.98,12,7239.12,6239.12
8502,21.52284213,425.47,9,7239.12,6239.12
8503,14.02071283,466.12,11,7239.12,6239.12
8504,10.45492984,636.7,9,7239.12,6239.12
8505,13.72359143,588.13,11,7239.12,6239.12
8506,17.29391629,366.16,13,7239.12,6239.12
8507,8.268532642,421.99,8,7239.12,6239.12
8508,8.453993283,480.5,11,7239.12,6239.12
8509,16.57773214,724.8,8,7239.12,6239.12
8510,29.88960971,369.05,9,7239.12,6239.12
8511,14.3751508,552.33,12,7239.12,6239.12
8512,17.33346498,382.81,9,7239.12,6239.12
8513,17.37058548,461.21,14,7239.12,6239.12
8514,20.71858941,339.65,11,7239.12,6239.12
8515,24.21218246,421.66,8,7239.12,6239.12
8516,33.00626619,459.84,10,7239.12,6239.12
8517,11.04690966,404.71,11,7239.12,6239.12
8518,25.941,432.65,9,7239.12,6239.12
8519,16.21908644,898.02,12,7239.12,6239.12
8520,16.60322082,405.09,9,7239.12,6239.12
8521,7.12750025,393.3,12,7239.12,6239.12
8522,18.49891487,425.34,8,7239.12,6239.12
8523,12.991,351.85,9,7239.12,6239.12
8524,14.65749644,663.86,11,7239.12,6239.12
8525,22.84678758,520.34,6,7239.12,6239.12
8526,14.83525568,336.72,11,7239.12,6239.12
8527,17.44428549,466.07,12,7239.12,6239.12
8528,11.41369076,405.43,12,7239.12,6239.12
8529,38.648,386.48,11,7239.12,6239.12
8530,13.11941653,378.46,8,7239.12,6239.12
8531,34.13258811,373.29,8,7239.12,6239.12
8532,22.01817056,657.98,15,7239.12,6239.12
8533,17.15654295,337.12,9,7239.12,6239.12
8534,18.90714485,339.02,10,7239.12,6239.12
8535,14.17661235,542.96,8,7239.12,6239.12
8536,18.68484794,526.59,9,7239.12,6239.12
8537,19.61970882,482.01,8,7239.12,6239.12
8538,15.17347947,538.77,8,7239.12,6239.12
8539,8.979728043,352.51,9,7239.12,6239.12
8540,13.016,367.47,10,7239.12,6239.12
8541,12.80475833,489.12,11,7239.12,6239.12
8542,24.2857227,412.17,9,7239.12,6239.12
8543,12.11140408,443.48,7,7239.12,6239.12
8544,26.21466065,304.32,12,7239.12,6239.12
8545,26.71400092,369.85,9,7239.12,6239.12
8546,23.51392849,322.95,9,7239.12,6239.12
8547,20.86589547,376.47,15,7239.12,6239.12
8548,10.99548581,561.72,9,7239.12,6239.12
8549,17.32030346,405.41,11,7239.12,6239.12
8550,20.08316781,562.16,16,7239.12,6239.12
8551,40.581,405.81,8,7239.12,6239.12
8552,10.803,402.06,13,7239.12,6239.12
8553,14.74029862,471.37,10,7239.12,6239.12
8554,16.89589585,581.64,10,7239.12,6239.12
8555,32.41215318,641.75,8,7239.12,6239.12
8556,27.009,274.74,7,7239.12,6239.12
8557,14.01048377,424.03,9,7239.12,6239.12
8558,16.14576855,514.03,16,7239.12,6239.12
8559,31.23642341,468.16,16,7239.12,6239.12
8560,11.63,430.71,9,7239.12,6239.12
8561,25.66841827,359.36,8,7239.12,6239.12
8562,14.33358192,620.22,8,7239.12,6239.12
8563,13.88866859,324.84,9,7239.12,6239.12
8564,12.85171128,512.91,13,7239.12,6239.12
8565,32.31367292,602.65,8,7239.12,6239.12
8566,6.83081201,355.57,9,7239.12,6239.12
8567,13.41969713,373.98,9,7239.12,6239.12
8568,19.47572407,648.23,14,7239.12,6239.12
8569,20.09169346,494.17,8,7239.12,6239.12
8570,22.92424033,381.55,9,7239.12,6239.12
8571,24.09100964,697.03,8,7239.12,6239.12
8572,12.0010625,370.48,11,7239.12,6239.12
8573,11.66562945,560.49,12,7239.12,6239.12
8574,17.42172961,569.68,17,7239.12,6239.12
8575,10.4297535,458.83,12,7239.12,6239.12
8576,33.15457939,516.86,10,7239.12,6239.12
8577,19.63498411,350.46,8,7239.12,6239.12
8578,12.29763657,388.55,8,7239.12,6239.12
8579,11.10700097,537.58,13,7239.12,6239.12
8580,41.3616318,490.52,10,7239.12,6239.12
8581,9.013165525,465.76,10,7239.12,6239.12
8582,12.036,285.62,9,7239.12,6239.12
8583,19.21813251,337.27,10,7239.12,6239.12
8584,42.39581854,744.47,10,7239.12,6239.12
8585,18.16068842,340.73,10,7239.12,6239.12
8586,28.31212937,421.22,8,7239.12,6239.12
8587,13.6506318,386.57,11,7239.12,6239.12
8588,23.87498144,474.74,11,7239.12,6239.12
8589,13.431,589.1,8,7239.12,6239.12
8590,19.2846438,490.26,9,7239.12,6239.12
8591,13.73745429,596.09,12,7239.12,6239.12
8592,17.13293519,601.51,12,7239.12,6239.12
8593,24.98643495,443.13,8,7239.12,6239.12
8594,29.91734373,339.87,11,7239.12,6239.12
8595,23.73687477,607.09,12,7239.12,6239.12
8596,22.09041728,481.01,13,7239.12,6239.12
8597,11.54614684,698.38,13,7239.12,6239.12
8598,26.40163584,481.05,12,7239.12,6239.12
8599,12.78055624,491.93,10,7239.12,6239.12
8600,29.79189391,410.57,11,7239.12,6239.12
8601,38.82351239,536.77,7,7239.12,6239.12
8602,25.836,358.24,9,7239.12,6239.12
8603,29.10530276,379.05,9,7239.12,6239.12
8604,18.39059604,430.78,18,7239.12,6239.12
8605,16.59095374,410.14,13,7239.12,6239.12
8606,8.535164975,291.87,8,7239.12,6239.12
8607,22.53917341,334.11,11,7239.12,6239.12
8608,18.23293134,382.66,11,7239.12,6239.12
8609,15.97108693,335.7,10,7239.12,6239.12
8610,22.45668811,292.43,8,7239.12,6239.12
8611,14.52525072,355.98,7,7239.12,6239.12
8612,8.677134199,407.46,10,7239.12,6239.12
8613,12.38668294,654.63,12,7239.12,6239.12
8614,24.23033446,363.26,10,7239.12,6239.12
8615,10.224,459.36,11,7239.12,6239.12
8616,12.93817822,554.89,11,7239.12,6239.12
8617,14.30512376,474.85,9,7239.12,6239.12
8618,16.36883952,496.39,11,7239.12,6239.12
8619,9.75843576,339.57,14,7239.12,6239.12
8620,27.75434097,376.01,12,7239.12,6239.12
8621,35.03,713.44,11,7239.12,6239.12
8622,10.85267657,240.2,11,7239.12,6239.12
8623,10.29233017,318.57,8,7239.12,6239.12
8624,8.598005612,453.2,9,7239.12,6239.12
8625,9.864050827,640.75,10,7239.12,6239.12
8626,7.44488911,321.96,10,7239.12,6239.12
8627,18.45551695,434.58,11,7239.12,6239.12
8628,13.87339624,317.15,8,7239.12,6239.12
8629,21.86568125,509.53,9,7239.12,6239.12
8630,9.688147911,577.5,8,7239.12,6239.12
8631,14.49675526,399.73,10,7239.12,6239.12
8632,8.391128152,345.79,10,7239.12,6239.12
8633,9.91477248,385.06,10,7239.12,6239.12
8634,9.382545577,264.1,8,7239.12,6239.12
8635,23.99113345,821.57,11,7239.12,6239.12
8636,17.88664504,457.87,8,7239.12,6239.12
8637,27.46715389,362.3,8,7239.12,6239.12
8638,26.81405376,526.14,8,7239.12,6239.12
8639,45.33382686,587.88,10,7239.12,6239.12
8640,15.90634764,689.89,14,7239.12,6239.12
8641,18.64,752.4,9,7239.12,6239.12
8642,23.801,457.55,9,7239.12,6239.12
8643,32.11095319,499.29,9,7239.12,6239.12
8644,15.64325086,507.17,6,7239.12,6239.12
8645,12.05002369,359.48,10,7239.12,6239.12
8646,14.26728675,288.68,11,7239.12,6239.12
8647,14.85074168,458.83,8,7239.12,6239.12
8648,21.04306668,455.17,8,7239.12,6239.12
8649,17.45571631,396.74,8,7239.12,6239.12
8650,8.568488285,645.28,12,7239.12,6239.12
8651,23.10659676,504.18,11,7239.12,6239.12
8652,14.91517552,233.7,9,7239.12,6239.12
8653,10.07059555,229.92,7,7239.12,6239.12
8654,29.67334946,515.07,10,7239.12,6239.12
8655,12.25929708,381.12,10,7239.12,6239.12
8656,17.45121889,300.43,10,7239.12,6239.12
8657,15.60162217,400.66,7,7239.12,6239.12
8658,23.82892995,413.98,10,7239.12,6239.12
8659,17.47980326,439,7,7239.12,6239.12
8660,16.205,382.35,10,7239.12,6239.12
8661,15.44378418,523.51,8,7239.12,6239.12
8662,42.3285561,579.77,10,7239.12,6239.12
8663,18.6729647,535.35,11,7239.12,6239.12
8664,12.53548314,318.88,19,7239.12,6239.12
8665,32.43700153,489.27,14,7239.12,6239.12
8666,13.36045964,398.52,11,7239.12,6239.12
8667,15.27609737,565.22,9,7239.12,6239.12
8668,24.337,314.89,7,7239.12,6239.12
8669,20.273,731.97,11,7239.12,6239.12
8670,15.1200868,461.27,12,7239.12,6239.12
8671,12.15596966,363.21,7,7239.12,6239.12
8672,50.069,500.69,10,7239.12,6239.12
8673,15.90606515,436.53,14,7239.12,6239.12
8674,17.326,492.11,9,7239.12,6239.12
8675,11.0862262,546.48,8,7239.12,6239.12
8676,32.71946995,448.22,9,7239.12,6239.12
8677,11.01156003,398.59,8,7239.12,6239.12
8678,24.20835747,406.59,9,7239.12,6239.12
8679,25.11246558,441.5,10,7239.12,6239.12
8680,27.614,458.92,9,7239.12,6239.12
8681,16.06601456,428.36,9,7239.12,6239.12
8682,32.78720637,450.72,9,7239.12,6239.12
8683,31.44853577,669.25,11,7239.12,6239.12
8684,9.098709244,404.67,9,7239.12,6239.12
8685,20.80609749,340.3,13,7239.12,6239.12
8686,30.46099195,342.14,9,7239.12,6239.12
8687,12.02230912,273.97,7,7239.12,6239.12
8688,12.45851728,424.09,10,7239.12,6239.12
8689,17.89394554,510.6,15,7239.12,6239.12
8690,23.06199208,549.22,14,7239.12,6239.12
8691,17.87,342.32,8,7239.12,6239.12
8692,17.32193583,403.54,11,7239.12,6239.12
8693,18.06376151,251.96,8,7239.12,6239.12
8694,15.68111276,433.19,8,7239.12,6239.12
8695,15.36058472,416.96,14,7239.12,6239.12
8696,20.52651063,401.2,15,7239.12,6239.12
8697,12.58812776,306.86,8,7239.12,6239.12
8698,18.68849856,542.8,10,7239.12,6239.12
8699,15.83090544,581.31,12,7239.12,6239.12
8700,16.90463492,751.22,10,7239.12,6239.12
8701,27.35428568,431.44,12,7239.12,6239.12
8702,16.99543483,483.73,8,7239.12,6239.12
8703,16.04309333,368.53,13,7239.12,6239.12
8704,13.285,313.56,13,7239.12,6239.12
8705,37.207,379.34,10,7239.12,6239.12
8706,17.28159348,334.9,9,7239.12,6239.12
8707,16.901,418.3,9,7239.12,6239.12
8708,11.77190646,626.79,9,7239.12,6239.12
8709,12.48020566,364.11,9,7239.12,6239.12
8710,22.55076947,331.6,13,7239.12,6239.12
8711,10.81727185,436.12,9,7239.12,6239.12
8712,11.71357906,455.12,11,7239.12,6239.12
8713,15.49036132,402.01,7,7239.12,6239.12
8714,23.28837414,310.3,11,7239.12,6239.12
8715,14.27519306,419.77,12,7239.12,6239.12
8716,19.11189932,338.05,11,7239.12,6239.12
8717,19.22016975,481.71,17,7239.12,6239.12
8718,7.345081803,555.82,9,7239.12,6239.12
8719,13.48117137,410.82,12,7239.12,6239.12
8720,15.51413726,342.97,11,7239.12,6239.12
8721,31.52517892,388.51,14,7239.12,6239.12
8722,9.164328432,298.09,9,7239.12,6239.12
8723,20.98094765,510.64,9,7239.12,6239.12
8724,14.14231492,507.48,11,7239.12,6239.12
8725,19.9082829,631.65,10,7239.12,6239.12
8726,14.20179777,671.63,11,7239.12,6239.12
8727,21.6202365,459.83,8,7239.12,6239.12
8728,35.64211768,658.62,11,7239.12,6239.12
8729,35.92341452,363.43,8,7239.12,6239.12
8730,30.71276867,361.52,8,7239.12,6239.12
8731,9.826070131,235.05,7,7239.12,6239.12
8732,20.96524686,355.08,8,7239.12,6239.12
8733,38.19299421,387.72,13,7239.12,6239.12
8734,20.91314688,286.46,12,7239.12,6239.12
8735,21.7457219,468.1,8,7239.12,6239.12
8736,15.76615914,356.04,11,7239.12,6239.12
8737,11.87038702,722.05,12,7239.12,6239.12
8738,7.081840106,314.82,9,7239.12,6239.12
8739,23.79112901,362.51,8,7239.12,6239.12
8740,37.0822992,412.37,11,7239.12,6239.12
8741,18.9674801,435.58,12,7239.12,6239.12
8742,13.37731476,450.55,11,7239.12,6239.12
8743,12.10659174,278.52,14,7239.12,6239.12
8744,16.63821909,598.52,12,7239.12,6239.12
8745,7.197625474,347.98,8,7239.12,6239.12
8746,14.38468997,372,8,7239.12,6239.12
8747,37.16613217,476.31,12,7239.12,6239.12
8748,10.67827703,448.21,9,7239.12,6239.12
8749,24.86246586,323.65,9,7239.12,6239.12
8750,16.10206608,338.24,8,7239.12,6239.12
8751,13.99511126,436.09,10,7239.12,6239.12
8752,15.78262727,305.73,13,7239.12,6239.12
8753,17.43830369,530.83,11,7239.12,6239.12
